# ib - <E>b - <E> - sigma_E - T
  1413    -0.09866553    -0.10127892     0.00075966 10.0
  1414    -0.12346751    -0.10133252     0.00075972 10.0
  1415    -0.11548192    -0.10136661     0.00075865 10.0
  1416    -0.08730510    -0.10133281     0.00075758 10.0
  1417    -0.08833032    -0.10130163     0.00075640 10.0
  1418    -0.09961704    -0.10129760     0.00075461 10.0
  1419    -0.12326622    -0.10135003     0.00075462 10.0
  1420    -0.11953196    -0.10139332     0.00075407 10.0
  1421    -0.10948812    -0.10141255     0.00075252 10.0
  1422    -0.11530522    -0.10144547     0.00075146 10.0
  1423    -0.10121972    -0.10144493     0.00074968 10.0
  1424    -0.08786219    -0.10141290     0.00074860 10.0
  1425    -0.09112061    -0.10138868     0.00074723 10.0
  1426    -0.09791446    -0.10138053     0.00074552 10.0
  1427    -0.12678306    -0.10144002     0.00074614 10.0
  1428    -0.14430699    -0.10154017     0.00075109 10.0
  1429    -0.08787960    -0.10150833     0.00075001 10.0
  1430    -0.11504759    -0.10153982     0.00074893 10.0
  1431    -0.09956030    -0.10153523     0.00074721 10.0
  1432    -0.07181458    -0.10146643     0.00074864 10.0
  1433    -0.08672863    -0.10143239     0.00074768 10.0
  1434    -0.09172965    -0.10141003     0.00074629 10.0
  1435    -0.10353995    -0.10141493     0.00074459 10.0
  1436    -0.11776640    -0.10145243     0.00074383 10.0
  1437    -0.08879500    -0.10142347     0.00074269 10.0
  1438    -0.11182662    -0.10144722     0.00074138 10.0
  1439    -0.06906358    -0.10137345     0.00074335 10.0
  1440    -0.11993303    -0.10141564     0.00074285 10.0
  1441    -0.10649450    -0.10142715     0.00074126 10.0
  1442    -0.07413555    -0.10136541     0.00074215 10.0
  1443    -0.07854797    -0.10131390     0.00074226 10.0
  1444    -0.14063486    -0.10140246     0.00074585 10.0
  1445    -0.12005879    -0.10144438     0.00074535 10.0
  1446    -0.07181553    -0.10137795     0.00074664 10.0
  1447    -0.12559620    -0.10143213     0.00074693 10.0
  1448    -0.12529790    -0.10148540     0.00074716 10.0
  1449    -0.06858610    -0.10141213     0.00074908 10.0
  1450    -0.09143116    -0.10138995     0.00074774 10.0
  1451    -0.10387773    -0.10139547     0.00074611 10.0
  1452    -0.08639864    -0.10136229     0.00074519 10.0
  1453    -0.09863817    -0.10135627     0.00074357 10.0
  1454    -0.10555144    -0.10136552     0.00074199 10.0
  1455    -0.12954726    -0.10142745     0.00074294 10.0
  1456    -0.10299303    -0.10143089     0.00074132 10.0
  1457    -0.09765458    -0.10142262     0.00073974 10.0
  1458    -0.11055659    -0.10144257     0.00073840 10.0
  1459    -0.06389118    -0.10136076     0.00074131 10.0
  1460    -0.09382946    -0.10134438     0.00073988 10.0
  1461    -0.08017919    -0.10129847     0.00073969 10.0
  1462    -0.08776880    -0.10126919     0.00073867 10.0
  1463    -0.09234737    -0.10124992     0.00073733 10.0
  1464    -0.07863576    -0.10120118     0.00073735 10.0
  1465    -0.11696977    -0.10123509     0.00073654 10.0
  1466    -0.11371991    -0.10126188     0.00073545 10.0
  1467    -0.07337468    -0.10120217     0.00073629 10.0
  1468    -0.09697480    -0.10119313     0.00073478 10.0
  1469    -0.09697456    -0.10118414     0.00073327 10.0
  1470    -0.08525206    -0.10115024     0.00073249 10.0
  1471    -0.12329779    -0.10119726     0.00073244 10.0
  1472    -0.10143213    -0.10119776     0.00073089 10.0
  1473    -0.07985879    -0.10115265     0.00073073 10.0
  1474    -0.08245011    -0.10111319     0.00073026 10.0
  1475    -0.07839177    -0.10106535     0.00073029 10.0
  1476    -0.10583387    -0.10107537     0.00072882 10.0
  1477    -0.10732968    -0.10108848     0.00072741 10.0
  1478    -0.10525270    -0.10109720     0.00072594 10.0
  1479    -0.09735283    -0.10108938     0.00072447 10.0
  1480    -0.09979520    -0.10108668     0.00072296 10.0
  1481    -0.06845729    -0.10101885     0.00072464 10.0
  1482    -0.10462623    -0.10102633     0.00072317 10.0
