# ib - <E>b - <E> - sigma_E - T
  1416    -0.13544364    -0.09876400     0.00160132 10.0
  1417    -0.10660037    -0.09878279     0.00159759 10.0
  1418    -0.12994265    -0.09885734     0.00159551 10.0
  1419    -0.06679737    -0.09878082     0.00159353 10.0
  1420    -0.11473649    -0.09881881     0.00159019 10.0
  1421    -0.01988050    -0.09863131     0.00159743 10.0
  1422    -0.13128368    -0.09870869     0.00159552 10.0
  1423    -0.10278911    -0.09871833     0.00159178 10.0
  1424    -0.00593762    -0.09849951     0.00160299 10.0
  1425    -0.07089951    -0.09843457     0.00160054 10.0
  1426    -0.09220900    -0.09841995     0.00159685 10.0
  1427    -0.04233910    -0.09828862     0.00159850 10.0
  1428    -0.10542081    -0.09830528     0.00159485 10.0
  1429    -0.07661397    -0.09825472     0.00159193 10.0
  1430    -0.08680266    -0.09822809     0.00158845 10.0
  1431    -0.08643775    -0.09820073     0.00158500 10.0
  1432    -0.10522314    -0.09821699     0.00158142 10.0
  1433    -0.08179697    -0.09817906     0.00157822 10.0
  1434    -0.13761123    -0.09826992     0.00157720 10.0
  1435    -0.02668922    -0.09810537     0.00158213 10.0
  1436    -0.13837486    -0.09819773     0.00158120 10.0
  1437    -0.08607667    -0.09816999     0.00157782 10.0
  1438    -0.11092095    -0.09819911     0.00157449 10.0
  1439    -0.08252841    -0.09816341     0.00157131 10.0
  1440    -0.12172522    -0.09821696     0.00156865 10.0
  1441    -0.05191500    -0.09811197     0.00156860 10.0
  1442    -0.10836934    -0.09813517     0.00156522 10.0
  1443    -0.05416951    -0.09803593     0.00156483 10.0
  1444    -0.06579354    -0.09796331     0.00156299 10.0
  1445    -0.17262176    -0.09813108     0.00156846 10.0
  1446    -0.15585803    -0.09826051     0.00157027 10.0
  1447    -0.06191446    -0.09817920     0.00156886 10.0
  1448    -0.09315101    -0.09816798     0.00156540 10.0
  1449    -0.04641908    -0.09805272     0.00156615 10.0
  1450    -0.07884127    -0.09801003     0.00156326 10.0
  1451    -0.14506779    -0.09811437     0.00156327 10.0
  1452    -0.11419696    -0.09814995     0.00156021 10.0
  1453    -0.11704338    -0.09819166     0.00155733 10.0
  1454    -0.10441901    -0.09820538     0.00155396 10.0
  1455    -0.08504352    -0.09817645     0.00155081 10.0
  1456    -0.09509273    -0.09816969     0.00154742 10.0
  1457    -0.10717748    -0.09818940     0.00154416 10.0
  1458    -0.09213800    -0.09817619     0.00154085 10.0
  1459    -0.09711134    -0.09817387     0.00153749 10.0
  1460    -0.17702621    -0.09834528     0.00154368 10.0
  1461    -0.11137517    -0.09837355     0.00154059 10.0
  1462    -0.10565793    -0.09838932     0.00153733 10.0
  1463    -0.09638583    -0.09838499     0.00153402 10.0
  1464    -0.09197164    -0.09837117     0.00153078 10.0
  1465    -0.14830115    -0.09847854     0.00153125 10.0
  1466    -0.06104057    -0.09839820     0.00153007 10.0
  1467    -0.11343138    -0.09843040     0.00152713 10.0
  1468    -0.08629937    -0.09840447     0.00152408 10.0
  1469    -0.07989142    -0.09836500     0.00152135 10.0
  1470    -0.12974124    -0.09843176     0.00151957 10.0
  1471    -0.13160661    -0.09850219     0.00151798 10.0
  1472    -0.05638029    -0.09841295     0.00151738 10.0
  1473    -0.08491270    -0.09838441     0.00151444 10.0
  1474    -0.08849050    -0.09836354     0.00151139 10.0
  1475    -0.12872280    -0.09842745     0.00150956 10.0
  1476    -0.11670016    -0.09846584     0.00150688 10.0
  1477    -0.13604886    -0.09854463     0.00150578 10.0
  1478    -0.14152794    -0.09863455     0.00150531 10.0
  1479    -0.06583663    -0.09856608     0.00150372 10.0
  1480    -0.09430453    -0.09855720     0.00150062 10.0
  1481    -0.07764729    -0.09851373     0.00149813 10.0
  1482    -0.10512522    -0.09852745     0.00149508 10.0
  1483    -0.10587509    -0.09854266     0.00149206 10.0
  1484    -0.12399209    -0.09859524     0.00148991 10.0
  1485    -0.09781955    -0.09859364     0.00148684 10.0
  1486    -0.06270934    -0.09851981     0.00148561 10.0
  1487    -0.03557205    -0.09839055     0.00148817 10.0
  1488    -0.08509578    -0.09836331     0.00148537 10.0
  1489    -0.14685306    -0.09846247     0.00148564 10.0
  1490    -0.11478380    -0.09849578     0.00148298 10.0
  1491    -0.07213876    -0.09844210     0.00148093 10.0
  1492    -0.10335350    -0.09845208     0.00147796 10.0
  1493    -0.14255475    -0.09854154     0.00147766 10.0
  1494    -0.09773434    -0.09853990     0.00147467 10.0
