# Step    x                  y                  z
4500      -1.48865863   -1.23355967   -2.74794719
4500       0.87926302    2.55524950    2.30191641
4500       0.27953333    1.25729269    8.15653105
4500      -1.54942724   -1.01401262    1.94264616
4500      -2.68116267    0.29058187   -4.99182145
4500       1.09364929    1.22829351   -0.96038181
4500      -0.61103310    3.59185193   -2.88438341
4500      -0.67452119   -2.11699906   -2.03600571
4500       4.70472025    2.06565766    6.48636213
4500      -2.45932075   -3.29518980   -2.59811653
4500       8.31905810    2.33216020    5.37354683
4500       0.87075538   -4.23730950   -3.15905384
4500       0.13803736    1.05825696    4.62433831
4500       1.06132106   -1.06422639   -3.51964542
4500       0.90429666   -1.22901953    1.77823710
4500       1.43284652    1.05651790    1.85026654
4500      -0.22869769    1.80640281   -3.80495720
4500      -3.52802281   -1.97226823   -2.36827833
4500      -2.38238165   -1.27958194    6.84537722
4500      -0.53503641   -2.13361184   -3.67942219
4500       0.93609345   -2.92592088    2.39689823
4500       3.11753354    0.82325781    8.94925413


4600       0.83381314    6.86537253   -3.73964327
4600      -0.42133497   -0.75956545   -4.10446470
4600      -3.02309883   -1.29702670    2.15092726
4600      -1.78443631   -0.63619699    2.15278114
4600      -5.27807413   -1.01268739    2.83861710
4600      -3.27770957    1.07490687    4.59401263
4600      -3.11667646   -2.22344083   -1.24026127
4600      -3.78356776    5.17485665   -4.35271077
4600      -0.93851998    0.10564322    3.02277437
4600       0.39333492    0.49734193   -2.44331018
4600       2.12457772   -2.72553332    1.99243904
4600      -3.06839199   -2.38731830   -1.86661357
4600      -3.06981665    5.06653234    3.91801470
4600       1.54473125    2.09591297   -1.25971465
4600      -3.80731403   -5.84115646    4.31401939
4600       1.89308224    0.13234321   -7.40093627
4600       1.64795545   -0.15077337   -2.10937467
4600      -1.81113960   -2.04184652    4.19748112
4600      -4.39133744    0.45581229    1.53611626
4600       0.85970837   -1.44410801    3.60601180
4600      -2.81416855    0.18909165    5.62113410
4600       0.46885068   -4.81345677    4.31879601
4600      -6.24703839    7.72003189   -2.61111110
4600       2.75944313   -2.32016167    6.35269966
4600      -0.56137897    0.51455085   -2.77266186
4600      -2.81055518   -0.44256084   -0.55021756
4600       3.51182857   -3.74491715   -1.91440965
4600      -1.21741147    0.69697633    2.89747076
4600      -2.01038682   -2.99563648   -6.56675762
4600      -2.65687982   -1.29345193    0.92331647
4600       0.79182902    1.88968004   -5.07747948
4600      -1.57671052    4.96136667   -3.26941169
4600       1.53319509   -1.22341270    9.45426010
4600      -2.81146865   -0.55558217   -2.08930867
4600      -4.02123260   -1.73653466   -3.34030586
4600       0.35742436   -2.36016848    3.72216913
4600      -3.29154829   -1.07871261    2.48923072
4600       0.12355530   -1.31580653   -6.09812227
4600      -1.03179304    3.61657158   -3.20870283
4600       1.84008936   -1.57847407   -2.00277977
4600      -4.34976220   -3.28918729   -5.54098948
4600      -2.20684549   -3.24255659   -4.16879560
4600      -1.03460998    0.89928979    1.28330377
4600      -1.60354329    2.15260619    4.51784894
4600      -1.43328764   -1.20113296    7.13084935
4600      -2.67290327    1.66584399   -4.91357962
4600       0.85398224    0.17059305   -3.39206247
4600      -0.34412925    1.17053692    1.37697752
4600      -0.82420936   -1.25689438    3.51159565
4600       1.89017688   -3.97033591   -4.22915844
4600       4.69563033    4.94721279    6.46271786
4600       2.92214167    0.13644717   -3.13888742
4600      -2.17468831    0.37283300   -1.20583115
4600       0.07281759   -3.21407268   -3.96989055
4600      -1.33810873    1.38552004   -7.30658679
4600       2.53914832    0.64543132    3.28397481
4600      -0.72963929   -0.90832120    2.57903869
4600       0.87141699   -1.17983525    5.04108860
4600       0.16924038   -0.95094149   -5.08581255
4600      -1.26917161    0.17113962   -2.20506826
4600       1.66895961    3.34223136    3.45192804
4600       0.59757492   -0.45432159   -1.38143950
4600      -0.32316861   -1.62995370   -2.65044243
4600       0.48143674    2.87726359   -1.74456060
4600      -0.20057629    0.90519915   -1.96795236
4600      -0.33080813    0.29927894   -1.99770008
4600       4.98593327   -2.10385953   -2.27053518
4600       2.01226498    0.00801695    3.23376938
4600      -3.41330813    0.48442703   -6.97499563
4600       1.03000452   -3.03036340    2.15570951
4600      -0.57368525   -2.50962288    6.91842929
4600       1.66073889   -1.45070751   -3.54401280
4600      -0.27038186   -0.40547615    1.01072623
4600       3.23898148    2.09690336   -3.97609650
4600       2.05856230    3.17198889   -1.22004784
4600       0.08059269   -2.40797618   -2.55278605
4600      -5.46553144    5.11349661   -4.62729028
4600      -0.59120476   -2.90253137   -1.98892808
4600       0.13996101    0.33925986    2.21562284
4600      -0.02003545   -2.48026758    2.53349695
4600      -3.24431739    2.37036184    5.82645587
4600      -0.41214419   -1.51014995    1.50261463
4600       2.02087252   -0.96539471   -3.23773851
4600       0.05139029    0.10502710   -1.25905002
4600       4.97957187   -1.56474279    6.77096801
4600       1.22171802    0.58962366   -5.48438677
4600      -1.41624719   -1.12184106    2.08143383
4600       1.35601674    3.12547885    8.87291887
4600       1.51985891   -0.07566969   -2.49611413
4600       9.41003131   -2.19364330   -8.70086236
4600       0.37593327   -5.33658282   -4.58967892
4600      -6.38387054   -1.49868233    7.60939412
4600       0.73761396    0.61218691   -1.45341047
4600       2.68307467    0.89572517    1.83392089
4600      -3.50173742   -0.34375594    4.75947432
4600       2.58487648   -5.58575656   -4.08363938
4600      -0.07944595   -0.18730011    1.34865234
4600      -0.11498102    1.62490810    8.75395253
4600       2.13564045   -3.35693007   -4.32485050
4600      -0.56409391   -2.68464149   -2.45399720


4700       2.58571285   -0.17639337   -0.67964554
4700      -0.11257920    1.09146774    2.18922231
4700       0.95281017   -1.48109118   -1.88782947
4700      -0.00748417   -0.25512158    0.32293127
4700      -0.47345729    0.85586776    2.03662862
4700       5.17132605   -1.79830682   -4.71484133
4700       0.51026152    0.73204010    2.98105251
4700      -1.20520743   -1.53949374   -2.68464955
4700      -0.52984976   -0.10977137    4.43417910
4700      -6.42786466   -4.09414456   -3.98100186
4700      -0.15668365   -4.15781616    5.19244795
4700      -0.71295622   -0.80308591    3.46709094
4700      -0.29605551    3.46140287   -4.70075011
4700       9.21883263   -3.71586884   -3.14795606
4700      -1.92791793    3.36444754    9.05746021
4700      -2.82402088   -2.34598188   -3.27536312
4700       1.91265608    1.68669506    3.54715068
4700       3.60020961    3.71337419   -2.58287952
4700       0.31196805   -1.08922702   -3.27180369
4700      -4.66688183    2.43487637    2.73218363
4700       0.30529075    0.74762575   -2.87487820
4700      -1.44186885   -4.57721396    5.03990876
4700      -0.30595110    1.97071182   -1.84127335
4700       0.20003229   -1.26233565   -4.35339792
4700       0.37894745   -2.64031439   -7.69685349
4700       3.68333931   -5.53991129    5.79037956
4700       1.49894998   -1.08075760   -5.86285828
4700       4.70319398   -0.51578940   -9.63752036
4700       2.10020611    2.37639036    3.74605602
4700       2.45944806    0.10281123    4.99577895
4700      -0.55213861    2.12023156   -3.58406600
4700       2.32420004    1.42733104    1.53405665
4700       0.83796792    0.10628919    6.15960272
4700      -2.08848790   -1.01391381    2.17251104
4700      -1.65629583   -2.27189907    7.22236699
4700      -2.29519887   -2.85403540   -1.04678874
4700       0.85842675   -0.87942526    2.17297376
4700      -0.10489709    1.81144138    3.36737543
4700      -1.46048335   -2.25386007   -2.22540339
4700       2.97564364   -1.00478455   -2.59522201
4700      -0.54584115    1.25334136    4.81005006
4700      -0.52632746    0.35384576   -0.59350046
4700      -3.42826367    2.49214355   -1.73977900
4700       4.89344111   -2.61397531   -3.74523826
4700       1.50617016    3.54371325   -4.82296266
4700       2.09408157   -1.72761507   -4.57529747
4700       1.52954016   -3.04500318   -2.77505609
4700      -0.49612838    1.80161291   -4.65161002
4700       0.09373081    2.43556752    4.94966807
4700       1.36412438    0.55046568   -3.02539641
4700       1.16617724   -0.89427330   -1.17616064
4700       0.00358834    1.90145456    4.31156405
4700      -1.52753004   -1.56575831   -5.04346100
4700      -0.25589653    1.67886564    3.19328730
4700       2.50972875    7.05177934   -8.64743863
4700       1.62515663    1.92992558    3.50745937
4700      -1.41385162   -2.62812424    4.13246281
4700       1.76192754   -2.90134669    4.00270827
4700       0.22361016    0.57942200    1.78185448
4700      -1.86083894    0.10295838   -2.68166839
4700      -0.63941448    0.43681714   -4.67815631
4700       1.79320998    2.24343156   -1.63227147
4700       0.00691834   -1.56815424    0.93454775
4700      -2.55483441    0.00502663   -1.43401483
4700       0.83988573   -2.07356531   -5.80268741
4700      -2.20126548   -0.55701997   -3.71177730
4700       0.44345913   -3.93240089    3.32557564
4700       1.95667929   -0.05978266    4.39127876
4700       2.79108616    2.22466823   -5.75284892
4700       2.18889996   -1.38812409   -5.46073281
4700      -3.64922730    2.72960220    2.62318198
4700       0.63549722   -0.91481048   -5.64415031
4700       2.35093231   -1.24068852   -1.81250775
4700       1.28940638    1.92005077    6.36407456
4700       0.04605835   -2.36812392   -1.40219281
4700      -0.64511691   -1.07573567   -4.05609163
4700      -2.59382431   -2.93686036   -2.52071672
4700      -3.54061243    2.46916277    2.42225887
4700      -3.16934184    1.72891073    1.96898509
4700      -0.36414455   -1.68767747   -1.30106132
4700       1.04394835   -0.56494623    3.75419714
4700      -0.62619725   -0.08878156   -2.15055679
4700       1.84517399   -1.38277472    1.48942703
4700      -0.79371423   -1.04665090   -3.85465329
4700       0.95837241   -0.04213717   -2.12541121
4700       0.48050720   -0.73058442   -1.57185349
4700       0.01924950   -5.23097486   -6.73835124
4700       4.09613075   -2.76942345    5.22516404
4700      -0.91821672   -1.57682336   -6.60954439
4700      -1.91976444    0.27565715   -3.92277449
4700       0.69006931    0.38946253    1.74845408
4700       1.35823703    1.17201442    4.98880256
4700       1.76182064   -0.78923018    1.72542667
4700       0.96405250    0.51722644    2.79790470
4700      -1.53530346   -3.92162112    5.27192394
4700      -0.11164518   -2.38961709   -5.30751772
4700       2.46149588    1.41548770    2.72100813
4700       1.66710873   -5.54787562    5.89031146
4700      -1.57420449   -2.81855586   -5.48718014
4700       0.92571761    0.21184149    3.72541424


4800      -1.38812538    3.95863841    2.45460537
4800       1.02738342    1.68524929    3.77828508
4800      -0.26490758   -3.02557726   -1.43837346
4800       0.94070938    1.49052405    2.79249929
4800      -4.35475760   -1.01868977    7.44497998
4800      -0.65068122   -3.69769636    5.66098755
4800       0.06823948    2.18973582    1.30311923
4800       1.89981826   -1.39254379   -4.04701612
4800      -0.34632186   -0.40613389    1.59820595
4800       3.90363409    0.74057911    3.41321927
4800      -2.15570138    1.19128960    1.52308301
4800       1.51439871   -2.04601835    5.02604317
4800       1.24484654   -2.12775522   -1.90558455
4800      -0.54185671    0.09016885   -0.93821986
4800      -1.60585088   -5.25126325   -7.86317212
4800       1.99176769    1.62285670    2.33996864
4800      -1.46645859   -3.83470715    3.49766794
4800      -0.16823273   -7.93585538   -5.43681474
4800      -2.03363337    1.25569364   -1.39325069
4800      -0.86896477   -3.71442118    3.79061618
4800      -4.75344078   -3.17805676    3.49789521
4800      -3.99953333    1.21586650   -5.11089434
4800      -1.79622269    0.56233803   -3.18967754
4800      -2.92371473   -0.45990251   -3.00913836
4800      -1.12173282   -3.04686958    2.93445416
4800       3.42854464   -1.23477944   -3.96682627
4800       0.78803404   -1.32890371   -1.94815329
4800       1.72520256   -1.73929111   -6.98927111
4800      -0.08697203   -0.73632957    5.16359084
4800       0.96585217    5.07855260   -6.23908622
4800      -0.09989662    0.60784275    1.63207149
4800       0.65157296    1.45789663   -2.49070348
4800      -2.36423384   -0.47435152   -5.30060041
4800      -2.91230654   -0.15086775   -3.70830737
4800       4.15614303    4.46128725   -3.66981497
4800      -0.84108916    1.22994603   -3.24018953
4800       0.50238191    0.24557579    1.06858456
4800      -1.18203320    5.38520464   -3.94086846
4800      -0.47715420    2.46675160   -2.08440474
4800       3.72942308    2.34498022    3.47180986
4800      -2.73014268    2.96628694    3.45469627
4800       1.68275115    1.90106860    2.56894827
4800      -1.16049293    0.91917079   -1.74419034
4800       1.31041997    1.23399757   -5.62095812
4800       2.15792866   -8.38064126   -4.30564591
4800      -3.73454478   -0.82314536    2.26020653
4800       3.37071890    4.17175160   -3.47316156
4800       0.75645824   -0.78245249    1.69705402
4800      -1.44359396   -3.66249278    6.85818846
4800      -0.45371886   -2.30097147   -1.11406040
4800      -1.67045623    0.47641301   -0.78793295
4800      -2.08500071   -3.14984030    6.03100987
4800      -1.38513199   -1.43275045    4.62475716
4800       2.07172597   -1.91674384    5.88630412
4800       0.98963826    0.73211261   -2.89600153
4800      -1.74085204    0.21319363    7.54513186
4800       0.71651008   -0.26108484    7.70377119
